,    addr,   b,   i,   s,   w,   a,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x209100,2.40625,1.7419354839,1.7352941176,1.71875,2.2424242424,2.40625,2.2424242424,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x209300,1.9090909091,1.8529411765,2.5666666667,1.875,1.8285714286,2.5666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x209580,0.4137931034,0.3235294118,0.6129032258,0.3235294118,0.3333333333,0.6129032258,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x209880,0.1515151515,0.2647058824,0.4193548387,0.1470588235,0.15625,0.4193548387,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x20ef40,0.0333333333,0.03125,0,0.03125,0.0882352941,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x20ef40,0.0333333333,0.03125,0,0.03125,0.0882352941,0,0.0882352941,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x20ff00,0.8709677419,0.8823529412,0.8709677419,0.625,0.71875,0.625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x211140,0.0333333333,0.03125,0,0.0303030303,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x212b80,0.0303030303,0.0606060606,0.0625,0.064516129,0.0625,0.0303030303,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2143c0,0.0909090909,0.1142857143,0.09375,0.0909090909,0.15625,0.15625,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x214680,0.0909090909,0.1290322581,0.0909090909,0.0882352941,0.1379310345,0.1379310345,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x214740,0.0571428571,0.0666666667,0.0625,0,0.0625,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x214c00,0,0.0909090909,0.0625,0.09375,0.0967741935,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x214d00,0.0606060606,0.09375,0.0833333333,0.0625,0.0606060606,0.09375,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x215600,0.0625,0.0588235294,0.0625,0.064516129,0.09375,0.09375,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x215800,0,0.125,0.0909090909,0.0967741935,0.0967741935,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x215840,0,0.0967741935,0.0810810811,0.0967741935,0.0909090909,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x215b00,0,0.1142857143,0.1379310345,0.1212121212,0.1290322581,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x215d40,0.1212121212,0.0625,0.0967741935,0.1212121212,0.125,0.0625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x21f380,2.09375,2.03125,2.7666666667,1.8125,2.0625,2.7666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x21f8c0,0.7714285714,1.75,0.875,0.8285714286,0.9090909091,1.75,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x220500,1.7272727273,1.3142857143,1.7666666667,1.75,1.1176470588,1.1176470588,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x220cc0,3.0909090909,4.5357142857,3,3.0967741935,2.6571428571,4.5357142857,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x221100,0.5277777778,0.5151515152,0.71875,0.5161290323,0.5,0.71875,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x221880,4.1212121212,4.2058823529,5.9666666667,4.0882352941,4.303030303,5.9666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x221980,0.3225806452,0.1515151515,0.1818181818,0.1875,0.1818181818,0.3225806452,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x221a40,0.125,0.0588235294,0,0.0606060606,0.0588235294,0.125,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x221a40,0.125,0.0588235294,0,0.0606060606,0.0588235294,0.125,0,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2298c0,0.064516129,0.0322580645,0,0.03125,0.0294117647,0.064516129,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2298c0,0.064516129,0.0322580645,0,0.03125,0.0294117647,0.064516129,0,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22ce00,3.6333333333,1.375,1.4516129032,1.375,1.2058823529,3.6333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22cf00,0,0.0909090909,0.09375,0.1142857143,0.0967741935,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22cf40,0.303030303,0.28125,0.25,0.2352941176,1.3666666667,1.3666666667,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d040,0.09375,0.0322580645,0.0285714286,0.03125,0.1176470588,0.09375,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d040,0.09375,0.0322580645,0.0285714286,0.03125,0.1176470588,0.09375,0.1176470588,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d080,0,0.03125,0.0294117647,0.0333333333,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d140,0.5862068966,0.6470588235,1.4615384615,0.5882352941,0.5625,1.4615384615,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d180,0,1.0625,1.0333333333,2.1612903226,1.1333333333,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d180,0,1.0625,1.0333333333,2.1612903226,1.1333333333,0,2.1612903226,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22d900,6.90625,7.4838709677,6.2121212121,6.21875,6.1515151515,7.4838709677,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22dc40,7.9411764706,7.9393939394,8.15625,7.9696969697,9,9,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22e040,0.7941176471,0.8387096774,0.8181818182,0.7142857143,2.1818181818,2.1818181818,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22e680,0.0967741935,0.0294117647,0.03125,0.0909090909,0.0333333333,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22e740,0.1212121212,0.0303030303,0.0967741935,0.0294117647,0.0322580645,0.1212121212,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22e740,0.1212121212,0.0303030303,0.0967741935,0.0294117647,0.0322580645,0.1212121212,0.0967741935,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22ef80,0.125,0.1212121212,0.1176470588,0.125,0.1818181818,0.1818181818,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22f180,0.8108108108,0.84375,0.7878787879,1.2666666667,0.7941176471,1.2666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22f340,0.0333333333,0.0322580645,0.0625,0.03125,0.0322580645,0.0625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22f5c0,1.7419354839,2.1388888889,1.7419354839,1.7419354839,2.4666666667,2.4666666667,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22fb40,0.4,0.4545454545,0.3939393939,0.40625,0.303030303,0.303030303,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22fb80,0.34375,0.303030303,0.3235294118,0.3428571429,0.7419354839,0.7419354839,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x22fd40,0.3142857143,0.4375,1.0606060606,0.4193548387,0.4193548387,1.0606060606,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2300c0,2,1.9696969697,1.3714285714,2.2413793103,2,1.3714285714,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x230140,0.6,0.34375,0.375,0.3636363636,0.3823529412,0.6,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x230a40,7.3939393939,10.0666666667,7.3529411765,7.3125,8,10.0666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x230a80,10.4482758621,8.3529411765,8.34375,10.9705882353,8.3235294118,10.4482758621,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x230a80,10.4482758621,8.3529411765,8.34375,10.9705882353,8.3235294118,10.4482758621,10.9705882353,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x231780,2.90625,2.96875,3,2.935483871,2.2647058824,2.2647058824,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x231b00,0.0625,0.25,0.064516129,0.2,0.0625,0.25,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x231b00,0.0625,0.25,0.064516129,0.2,0.0625,0.25,0.2,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x232a40,0.2285714286,0.3548387097,0.2,0.2,0.1935483871,0.3548387097,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x232fc0,1.0303030303,0.8484848485,1.0303030303,1.0344827586,1,0.8484848485,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2333c0,0.1818181818,0.1875,0.2903225806,0.1764705882,0.1935483871,0.2903225806,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x233440,0.28125,0.25,0.2727272727,0.40625,0.2727272727,0.40625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x233b00,0.0588235294,0.0571428571,0,0.0606060606,0.0625,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x233dc0,0.0625,0.0606060606,0.1333333333,0.0606060606,0.0625,0.1333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x234380,0.064516129,0.0322580645,0.0571428571,0.064516129,0.3939393939,0.3939393939,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236780,0.2,0.0588235294,0.0625,0.0625,0.0606060606,0.2,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236800,0.0909090909,0.0606060606,0.0625,0.0606060606,0.0571428571,0.0909090909,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236940,0.03125,0.0294117647,0.0625,0.03125,0.1212121212,0.0625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236940,0.03125,0.0294117647,0.0625,0.03125,0.1212121212,0.0625,0.1212121212,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2369c0,0.2903225806,0.3666666667,0.3125,0.65625,0.3,0.65625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236ac0,0.375,0.4193548387,0.3529411765,1.303030303,0.3793103448,1.303030303,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236b00,0.2941176471,1.4333333333,1.3225806452,0.2941176471,0.28125,1.4333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236b00,0.2941176471,1.4333333333,1.3225806452,0.2941176471,0.28125,1.4333333333,1.3225806452,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236bc0,0.0606060606,0.0967741935,0.0588235294,0.0606060606,0.0882352941,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236bc0,0.0606060606,0.0967741935,0.0588235294,0.0606060606,0.0882352941,0.0967741935,0.0882352941,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x236c00,0.0625,0.125,0.0625,0.064516129,0.0909090909,0.125,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23ab80,0.46875,0.4838709677,0.4838709677,0.4705882353,0.21875,0.21875,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23be00,0.5806451613,0.65625,0.65625,0.6571428571,0.6666666667,0.5806451613,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23c580,0.0666666667,0.0303030303,0.0625,0.064516129,0.0606060606,0.0303030303,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23c600,0.0333333333,0.064516129,0.0606060606,0.0625,0.0625,0.0333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23c800,3.8709677419,3.6060606061,3.59375,3.6,3.6451612903,3.8709677419,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23ca40,2.5151515152,2.6666666667,2.6666666667,2.6774193548,2.4857142857,2.4857142857,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23d340,3.2258064516,4.7741935484,3.4117647059,3.4516129032,3.5,4.7741935484,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23d8c0,0,0,0.0322580645,0.03125,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23d8c0,0,0,0.0322580645,0.03125,0.0303030303,0,0,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e080,0.0294117647,0.0333333333,0.0303030303,0,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e140,0.0625,0.0882352941,0.064516129,0.0588235294,0,0,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e280,0.0294117647,0.0322580645,0.064516129,0.0303030303,0.0333333333,0.064516129,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e340,0,0.03125,0.0333333333,0.0285714286,0.0333333333,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e380,0.0294117647,0,0.0303030303,0.0333333333,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x23e400,0,0.0303030303,0.03125,0.0303030303,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240140,0.0606060606,0.03125,0.0285714286,0.0322580645,0.03125,0.0606060606,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240380,0,0.03125,0.0303030303,0.0333333333,0.0666666667,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240380,0,0.03125,0.0303030303,0.0333333333,0.0666666667,0,0.0666666667,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2403c0,0.03125,0.0303030303,0.0333333333,0.0303030303,0.0606060606,0.0606060606,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240780,0,0.0322580645,0.03125,0.0303030303,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2408c0,0,0.064516129,0.064516129,0.0588235294,0.0666666667,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240980,0.064516129,0.0666666667,0.0666666667,0.064516129,0.0322580645,0.0322580645,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2409c0,0,0.0294117647,0.0294117647,0.0303030303,0.0625,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2409c0,0,0.0294117647,0.0294117647,0.0303030303,0.0625,0,0.0625,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240ac0,0,0.03125,0.0303030303,0.03125,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240b40,0.03125,0,0.0303030303,0.0303030303,0,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240b40,0.03125,0,0.0303030303,0.0303030303,0,0,0,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240c80,0,0.0322580645,0.0303030303,0.0294117647,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240cc0,0.0606060606,0.0322580645,0.03125,0.03125,0.0344827586,0.0606060606,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240d00,0.0303030303,0.03125,0.0303030303,0.03125,0.0625,0.0625,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240d80,0,0.03125,0.0303030303,0.0666666667,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240d80,0,0.03125,0.0303030303,0.0666666667,0.0294117647,0,0.0666666667,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240dc0,0.0625,0.0303030303,0.0322580645,0.0294117647,0.0333333333,0.0625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x240e80,0.0303030303,0,0.0294117647,0.0303030303,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x241000,1.1875,1.1875,1.1818181818,1.0322580645,0.96875,1.0322580645,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x241000,1.1875,1.1875,1.1818181818,1.0322580645,0.96875,1.0322580645,0.96875,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x241200,1,1.09375,1.0303030303,1.0909090909,1.0882352941,1,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2419c0,0,0.0285714286,0.0303030303,0.0882352941,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2419c0,0,0.0285714286,0.0303030303,0.0882352941,0.0322580645,0,0.0882352941,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x242b40,0,0.0303030303,0.03125,0.0303030303,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x242b80,0.0322580645,0.0625,0.0322580645,0.0303030303,0.03125,0.0625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x242d40,0.0294117647,0.0322580645,0.03125,0.03125,0.0625,0.0625,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x242e00,0.0294117647,0.0303030303,0.0294117647,0.0606060606,0.0303030303,0.0606060606,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x242e80,0,0.0294117647,0.03125,0.0303030303,0.0333333333,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x243300,0,0.03125,0.0294117647,0.03125,0,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x243300,0,0.03125,0.0294117647,0.03125,0,0,0,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x244380,1.1515151515,1.3333333333,1.15625,1.1428571429,1.1,1.3333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x244cc0,0.0303030303,0.03125,0.0294117647,0.0294117647,0.1034482759,0.1034482759,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x244d40,0.03125,0.064516129,0.0294117647,0.03125,0.0322580645,0.064516129,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x244dc0,0,0.0294117647,0.03125,0.03125,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245080,1.15625,1.0303030303,1.0294117647,1.0322580645,0.9411764706,1.15625,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245080,1.15625,1.0303030303,1.0294117647,1.0322580645,0.9411764706,1.15625,0.9411764706,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245340,4.6285714286,4.6774193548,5.7333333333,4.696969697,5.4333333333,5.7333333333,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245480,2.4705882353,4.0689655172,2.4,2.4571428571,3.28125,4.0689655172,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245980,2.7096774194,1.96875,2.8,2,1.9696969697,2.7096774194,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245980,2.7096774194,1.96875,2.8,2,1.9696969697,2.7096774194,2.8,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x245dc0,0,0.0909090909,0.1,0.0967741935,0.0882352941,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x246ac0,0.03125,0.0294117647,0,0.0303030303,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x246b00,0,0.0294117647,0.0333333333,0.03125,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x246b80,0.0303030303,0,0.0322580645,0.0322580645,0,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x246b80,0.0303030303,0,0.0322580645,0.0322580645,0,0,0,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x247f80,0.0625,0.0606060606,0.0967741935,0.0606060606,0.0625,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x247fc0,0.0294117647,0,0.0303030303,0.0303030303,0.0333333333,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2484c0,2.1515151515,2.1290322581,1.7575757576,2.1515151515,2.1333333333,1.7575757576,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x248e40,0.064516129,0.0606060606,0.064516129,0.0625,0.03125,0.03125,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x248e80,0,0.1212121212,0.125,0.1212121212,0.09375,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x248f00,0.1875,0.1212121212,0.1176470588,0.125,0.125,0.1875,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x249180,0.0625,0.0571428571,0.0303030303,0.0606060606,0.0625,0.0303030303,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2491c0,0.0606060606,0.0303030303,0.0322580645,0.0303030303,0.0625,0.0625,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x249200,0,0.0322580645,0.03125,0.0303030303,0.064516129,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x249200,0,0.0322580645,0.03125,0.0303030303,0.064516129,0,0.064516129,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x249240,0.0571428571,0.0666666667,0.0588235294,0.0606060606,0,0,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2494c0,1.064516129,1.03125,1.03125,0.935483871,1.0303030303,1.064516129,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2494c0,1.064516129,1.03125,1.03125,0.935483871,1.0303030303,1.064516129,0.935483871,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x250440,0.0967741935,0.1428571429,0.09375,0.0909090909,0.1875,0.1875,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x250580,0.09375,0.0857142857,0.0909090909,0.09375,0.03125,0.03125,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x250c80,0.0588235294,0.0606060606,0.1,0.0606060606,0.1142857143,0.1,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x250c80,0.0588235294,0.0606060606,0.1,0.0606060606,0.1142857143,0.1,0.1142857143,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2512c0,0.0588235294,0.0909090909,0.0606060606,0.0625,0,0.0909090909,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2512c0,0.0588235294,0.0909090909,0.0606060606,0.0625,0,0.0909090909,0,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x2539c0,0.0606060606,0.0625,0.0625,0.0909090909,0.0606060606,0.0909090909,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253a40,0,0.0303030303,0.064516129,0.0294117647,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253a40,0,0.0303030303,0.064516129,0.0294117647,0.03125,0,0.064516129,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253c80,0,0.0294117647,0.1176470588,0.0322580645,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253c80,0,0.0294117647,0.1176470588,0.0322580645,0.0303030303,0,0.1176470588,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253cc0,0,0.0303030303,0,0.0303030303,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x253cc0,0,0.0303030303,0,0.0303030303,0.03125,0,0,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x254140,0.0303030303,0.03125,0,0.0303030303,0.064516129,0,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x254140,0.0303030303,0.03125,0,0.0303030303,0.064516129,0,0.064516129,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x254ac0,0.3225806452,0.6666666667,0.3333333333,0.3548387097,0.2647058824,0.6666666667,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x254d40,0.0303030303,0.0294117647,0.0967741935,0.03125,0.064516129,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x254d40,0.0303030303,0.0294117647,0.0967741935,0.03125,0.064516129,0.0967741935,0.064516129,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.1000.8,0x255280,0.03125,0.03125,0,0.0303030303,0.0322580645,0,,,
